distinct_bib,title,deweyClass,itemtype,bibNumber,subject
3464322,"Uncomfortable labels my life as a gay autistic trans woman",306.768,acbk,3464322,"Transgender people Biography"
3468209,"Trans love an anthology of transgender and non binary voices",306.768,acbk,3468209,Love
3468209,"Trans love an anthology of transgender and non binary voices",306.768,acbk,3468209,"Transgender people"
3468422,"ILLM Politics of everybody feminism queer theory and Marxism at the intersection",,dcillb,3468422,
3472535,"They them their a guide to nonbinary and genderqueer identities",306.768,acbk,3472535,"Gender nonconforming people Health and hygiene"
3472535,"They them their a guide to nonbinary and genderqueer identities",306.768,acbk,3472535,"Gender nonconforming people Mental health"
3472535,"They them their a guide to nonbinary and genderqueer identities",306.768,acbk,3472535,"Gender nonconformity"
3473542,"Out of the shadows reimagining gay mens lives",306.7662,accd,3473542,Audiobooks
3473542,"Out of the shadows reimagining gay mens lives",306.7662,accd,3473542,"Gay men Identity"
3473542,"Out of the shadows reimagining gay mens lives",306.7662,accd,3473542,"Gay men United States"
3475266,"Love lives here a story of thriving in a transgender family",306.85086,acbk,3475266,"Human rights workers Canada Biography"
3475266,"Love lives here a story of thriving in a transgender family",306.85086,acbk,3475266,"JettÃƒÂ© Knox Amanda"
3475266,"Love lives here a story of thriving in a transgender family",306.85086,acbk,3475266,"JettÃƒÂ© Knox Amanda Marriage"
3475266,"Love lives here a story of thriving in a transgender family",306.85086,acbk,3475266,"Parents of transgender children Canada Biography"
3475266,"Love lives here a story of thriving in a transgender family",306.85086,acbk,3475266,"Sexual minorities families Canada"
3475266,"Love lives here a story of thriving in a transgender family",306.85086,acbk,3475266,"Transgender people Family relationships Canada"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Anti globalization movement"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Capitalism Social aspects"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Gay liberation movement Economic aspects"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Gay rights Economic aspects"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Gays Political activity"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Neoliberalism Social aspects"
3475287,"Warped gay normality and queer anti capitalism",306.7601,acbk,3475287,"Queer theory"
3475821,"ILLM Queer phenomenology orientations objects others",,dcillb,3475821,
3480849,"Becoming Eve my journey from ultra Orthodox rabbi to transgender woman",296.8332,acbk,3480849,"Hasidim New York State New York Biography"
3480849,"Becoming Eve my journey from ultra Orthodox rabbi to transgender woman",296.8332,acbk,3480849,"Jewish transgender people United States Biography"
3480849,"Becoming Eve my journey from ultra Orthodox rabbi to transgender woman",296.8332,acbk,3480849,"Stein Abby 1991"
3480849,"Becoming Eve my journey from ultra Orthodox rabbi to transgender woman",296.8332,acbk,3480849,"Transgender women United States Biography"
3481387,"queering of corporate America how big business went from LGBTQ adversary to ally",306.76097,acbk,3481387,"Diversity in the workplace"
3481387,"queering of corporate America how big business went from LGBTQ adversary to ally",306.76097,acbk,3481387,"Gay liberation movement United States"
3481387,"queering of corporate America how big business went from LGBTQ adversary to ally",306.76097,acbk,3481387,"Gay rights United States History"
3481387,"queering of corporate America how big business went from LGBTQ adversary to ally",306.76097,acbk,3481387,"Minorities Employment"
3481387,"queering of corporate America how big business went from LGBTQ adversary to ally",306.76097,acbk,3481387,"Sex discrimination in employment"
3481387,"queering of corporate America how big business went from LGBTQ adversary to ally",306.76097,acbk,3481387,"Sexual minorities Civil rights United States"
3482706,"Sorted growing up coming out and finding my place a transgender memoir",306.768,acbk,3482706,"Bird Jackson"
3482706,"Sorted growing up coming out and finding my place a transgender memoir",306.768,acbk,3482706,"Female to male transsexuals Biography"
3482706,"Sorted growing up coming out and finding my place a transgender memoir",306.768,acbk,3482706,"Gender identity Social aspects"
3482706,"Sorted growing up coming out and finding my place a transgender memoir",306.768,acbk,3482706,"Transgender people"
3484818,"Im a gay wizard",,acbk,3484818,"Gay teenagers Fiction"
3484818,"Im a gay wizard",,acbk,3484818,"Magic Fiction"
3484818,"Im a gay wizard",,acbk,3484818,"Schools Fiction"
3484818,"Im a gay wizard",,acbk,3484818,"Wizards Fiction"
3484869,GayBCs,306.76,jcbk,3484869,Alphabet
3484869,GayBCs,306.76,jcbk,3484869,"English language Alphabet Juvenile fiction"
3484869,GayBCs,306.76,jcbk,3484869,"English language Alphabet Juvenile literature"
3484869,GayBCs,306.76,jcbk,3484869,"Friendship Juvenile fiction"
3484869,GayBCs,306.76,jcbk,3484869,"Friendship Juvenile literature"
3484869,GayBCs,306.76,jcbk,3484869,"Individuality Juvenile fiction"
3484869,GayBCs,306.76,jcbk,3484869,"Individuality Juvenile literature"
3484869,GayBCs,306.76,jcbk,3484869,"Sexual minorities Juvenile fiction"
3484869,GayBCs,306.76,jcbk,3484869,"Sexual minorities Juvenile literature"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Ali Mohamed Abdulkarim 1985"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,Autobiographies
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Gay immigrants Canada Biography"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Gay immigrants Canada Social conditions"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Muslim gays Canada Biography"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Muslim gays Canada Social conditions"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Muslim gays Netherlands Social conditions"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Somalis Canada Biography"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Somalis Canada Social conditions"
3486248,"Angry queer Somali boy a complicated memoir",306.76609,acbk,3486248,"Somalis Netherlands Social conditions"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Animated television programs"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Fiction television programs"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Gay couples Drama"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Gay culture Drama"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Gay men Drama"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Lesbians Drama"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Same sex marriage Drama"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Television comedies"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Television series"
3487195,"Rick Steve the happiest gay couple in all the world The complete first season",,acdvd,3487195,"Video recordings for the hearing impaired"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Animated television programs"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Fiction television programs"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Gay couples Drama"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Gay men Drama"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Lesbians Drama"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Television comedies"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Television series"
3487196,"Rick Steve the happiest gay couple in all the world The complete second season",,acdvd,3487196,"Video recordings for the hearing impaired"
3490602,"ILLM Androphilia a manifesto rejecting the gay identity reclaiming masculinity",,dcillb,3490602,
3493375,"Disasterama Adventures in the queer underground 1977 1997",306.7662,acbk,3493375,Autobiographies
3493375,"Disasterama Adventures in the queer underground 1977 1997",306.7662,acbk,3493375,"Gay men California San Francisco Biography"
3493375,"Disasterama Adventures in the queer underground 1977 1997",306.7662,acbk,3493375,"Orloff Alvin 1961"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Bisexual men Sexuality"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Bisexual men United States Identity"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Coming out Sexual orientation"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Female to male transsexuals United States Identity"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Gay men Sexuality"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Gay men United States Identity"
3494022,"Fashionably late gay bi trans men who came out later in life",305.244,acbk,3494022,"Transgender people United States Identity"
3494625,"Gay like me a father writes to his son",306.7662,acbk,3494625,"Fathers and sons United States"
3494625,"Gay like me a father writes to his son",306.7662,acbk,3494625,"Gay men United States"
3494625,"Gay like me a father writes to his son",306.7662,acbk,3494625,"Gay parents United States"
3494625,"Gay like me a father writes to his son",306.7662,acbk,3494625,"Gays Identity"
3494625,"Gay like me a father writes to his son",306.7662,acbk,3494625,"Jackson Richie 1965"
3494625,"Gay like me a father writes to his son",306.7662,acbk,3494625,"Parents of gays United States"
3495110,"Video games have always been queer",794.8,acbk,3495110,Gays
3495110,"Video games have always been queer",794.8,acbk,3495110,"Gender identity"
3495110,"Video games have always been queer",794.8,acbk,3495110,"Queer theory"
3495110,"Video games have always been queer",794.8,acbk,3495110,"Video games Social aspects"
3502142,"Sporting gender the history science and stories of transgender and intersex athletes",796.0867,acbk,3502142,"Gay athletes"
3502142,"Sporting gender the history science and stories of transgender and intersex athletes",796.0867,acbk,3502142,"Gays and sports"
3502142,"Sporting gender the history science and stories of transgender and intersex athletes",796.0867,acbk,3502142,"Intersex athletes"
3502142,"Sporting gender the history science and stories of transgender and intersex athletes",796.0867,acbk,3502142,"Lesbian athletes"
3502142,"Sporting gender the history science and stories of transgender and intersex athletes",796.0867,acbk,3502142,"Sexual minorities Social conditions"
